-16.661503079303007,-16.59862243964159,-16.644984453348602,-16.609161654436175,-16.645348761319504,-16.63151753478952,-16.66528377620475,-16.65417908566298,-16.718571535216093,-16.838942377671277,-17.17349309107616,-17.918958897432315,-19.391285447711557,-21.513197953507863,-23.759784158558002,-25.05841589946374,-24.855074166053555,-22.594109302771134,-18.47589497258523,-15.486927694768118,-14.107301605630198,
-16.640592978822067,-16.633961901656473,-16.676752522799116,-16.656408223156994,-16.703003168804255,-16.71291323218211,-16.704279562669036,-16.68689123163314,-16.79959160847573,-16.873871071648537,-17.196156232115673,-17.881987157355322,-19.362341589966732,-21.504770589828706,-23.745870253476184,-25.0452840154152,-24.92698203817489,-22.602274838824773,-18.480322514364033,-15.537565777966472,-14.155715680422645,
-16.805641334730467,-16.786337269544756,-16.735285907312257,-16.732480755760196,-16.768687463911427,-16.81479051550838,-16.79272281182916,-16.767042165383433,-16.851272762465854,-16.973488392722093,-17.35245068389242,-17.994213048107444,-19.398849538316195,-21.52374530430285,-23.749287000911316,-25.03647493605893,-24.904173832592374,-22.664829937018137,-18.45938192806389,-15.367591287178684,-14.144555194199734,
-17.08375547359077,-17.06966531668531,-17.104321275149253,-17.09232737924151,-17.11001551943532,-17.045759224435376,-17.120655068393837,-17.10724116997765,-17.16908418632798,-17.234751761287413,-17.548582434106695,-18.166762451381974,-19.51248525346196,-21.508981100419597,-23.702284850030942,-25.014492563378752,-24.86774324791283,-22.734627775552465,-18.39238620863914,-15.541114111330366,-14.055991711517091,
-17.868867371501164,-17.741980710138026,-17.800697859268716,-17.817462553667273,-17.863385938592053,-17.81633270143156,-17.89517036042912,-17.90371077046037,-17.861883803585368,-17.949828612781747,-18.16148649509719,-18.69047142907206,-19.705419939331705,-21.521165849763083,-23.595942171935747,-24.931285002455805,-24.837702583810753,-22.66145674102159,-18.308247160815863,-15.376832285498201,-14.169281163119178,
-19.43310887814526,-19.45682167206162,-19.525629871854374,-19.52669334280757,-19.461373737507355,-19.39142216233059,-19.503632000880774,-19.54255152521127,-19.534395706543602,-19.549453399124356,-19.530214527668477,-19.69069888393114,-20.23414753691051,-21.57072767603439,-23.395332260960522,-24.700967862340583,-24.713554126612333,-22.664792439414622,-18.318308163407924,-15.222520861109613,-14.097528581498034,
-22.11047937085234,-22.129921530849522,-22.144973226438147,-22.116449300718465,-22.171862470468348,-22.1521773311036,-22.097641944339284,-22.187699597196584,-22.081026624469207,-22.070150553616287,-21.900155029502635,-21.640352936507,-21.47410296798891,-21.835272079165765,-22.910489374698425,-24.107199411225594,-24.394238084642723,-22.419866420038648,-18.42613004581191,-15.438257760184541,-14.014843483615792,
-24.309845865297923,-24.35357488347097,-24.213892137111536,-24.24594529249286,-24.349426133479504,-24.370941459449487,-24.30342447540545,-24.320276823023814,-24.277698071349757,-24.303437098258495,-24.10779626275352,-23.938359051182474,-23.37816695628631,-22.542240786851366,-22.21781396732745,-22.9376578585292,-23.527092423006156,-21.886301429737447,-17.99571597626839,-15.36000525209831,-14.056768886102098,
-28.02352893772912,-30.127344190806163,-29.46261865317628,-30.446600703616756,-29.091920189592386,-30.551811385923887,-30.646296557518863,-30.5968985103774,-29.4791833416849,-30.410174952083022,-31.01993798440424,-25.28014237914595,-25.165936235932737,-24.8039798050075,-23.512883840281518,-22.505488719369165,-22.298352654550463,-21.024559882922187,-17.718661502809624,-15.220912940861387,-13.864027448765537,
-19.902444093209226,-19.90524681776099,-20.012640623146414,-19.895350555799467,-19.933363448051487,-19.87785597357651,-19.944671741099544,-19.956705984755402,-20.11087016548504,-20.402832674178413,-20.779561398940487,-22.6571863725032,-26.233493059099924,-32.72599533954998,-36.40226855781211,-32.94891239471083,-22.600522318833548,-19.799749958085606,-17.02450375903905,-14.790693574366003,-13.897993082773077,
