0.921662616677201,0.9219282741355105,0.9217617493361323,0.9229065509837175,0.9219519025518786,0.9216758499378607,0.9206156902078364,0.9221823377837454,0.9206816765833734,0.9173108361601712,0.9120248579791236,0.8976069137161499,0.867762791505616,0.8047766935333694,0.7048639536380322,0.5384905489678199,0.3562537417370204,0.5457533809531823,0.8514330575018078,0.9824082399653121,0.996150514997832,
0.9210230916368939,0.9213810422482908,0.9209196727659176,0.9217640488375208,0.9198658555989264,0.9211449850653234,0.9203638157313931,0.9214403072139171,0.9208013013547278,0.9169855533851662,0.9121521170628818,0.8999985524364135,0.8653463589200351,0.8052912395538403,0.702043891426342,0.5406585559764896,0.3563613019568254,0.5192212718064054,0.8225954800918073,0.9570397999649952,0.992903089986992,
0.9199865474869605,0.9192649127778999,0.9214868114028826,0.9222539958224838,0.921303186082791,0.9227625066423703,0.9221170063839974,0.9201380340941774,0.9203717597426543,0.9172363495157018,0.9114942421253135,0.8972749264363585,0.8666975558514016,0.8038624979170047,0.6985375029372298,0.5447658688474132,0.3585494424414153,0.47601210732644844,0.846345539449449,0.9422830080879575,0.9914515449934961,
0.9187984010380319,0.9204645359533317,0.9204318779061641,0.9208203381910465,0.9214677702553007,0.9207322644914689,0.9212165043107448,0.9203820536951364,0.9212407378315045,0.9188356387835797,0.912490083568339,0.8987737467491526,0.8674006455845886,0.8038413410271674,0.6968767581484572,0.5445439742747294,0.3643336847337809,0.511650881471535,0.8673100211692298,0.9620988778185903,0.993451544993496,
0.9193451340037647,0.9210103988509105,0.920291948283395,0.92203865222554,0.921964733113253,0.9227347471854189,0.9217992848207819,0.9223910908534585,0.9199960177980052,0.9171282412358212,0.9118249772959705,0.89934995677065,0.8673451597438743,0.8024103476494577,0.6988597169052417,0.5425979505039461,0.3600120647900553,0.4984809021455619,0.8653497481430268,0.9676222051879515,0.9917525749891599,
0.9227877108722263,0.9220471911798059,0.9198216125898385,0.9218156198403528,0.9218918977904187,0.9217891205417289,0.9191557330348862,0.9201742086378881,0.9201681689136088,0.9181917319238821,0.9114868995002642,0.8977167051220372,0.8676927145037698,0.8054737902771677,0.700160969075016,0.5422546055559272,0.35507857239795276,0.5029287321326525,0.821373736505937,0.9723056715293754,0.996451544993496,
0.9210517969222223,0.9207626366077363,0.9198453216815885,0.9205660619821856,0.9202283969753192,0.9195637264242486,0.9220554426785067,0.9214326212407566,0.9205023163082037,0.9200611467061276,0.9139067597444676,0.8969561882451126,0.8671738991749441,0.8067336823712045,0.6975665581561908,0.5480275028147764,0.36303590142940184,0.49591537843242195,0.8378520470333601,0.9804839878924797,0.9938661968799114,
0.920995980200243,0.9215139626809794,0.9209062425725455,0.9205636092985896,0.9204262209815617,0.9225005759956537,0.9203235167243949,0.9207455136752064,0.9190342285427422,0.9190018137308086,0.9109605113711464,0.8960200700821297,0.8672445776997287,0.8044129977339868,0.7023639438162095,0.5420772992965488,0.35821820668366267,0.49438851263833233,0.8546431407777915,0.9643753842845273,0.9906020599913281,
0.9185779397924845,0.9167448288835685,0.9201051427667335,0.9189285500906815,0.914345161574187,0.9187735644615347,0.9211398225658509,0.919080034103238,0.9180561358416669,0.9168119931213687,0.9080357875774326,0.8974405431792237,0.8665988963794111,0.8044904681324415,0.7022890997245371,0.5429171630339609,0.35670803772212056,0.5060459588891729,0.842356078688199,0.9728564090376124,0.9912887322933038,
0.8652888447583669,0.8665715725141013,0.86849879149242,0.8669777892051952,0.8641378605300098,0.8666276917093649,0.8662831350628919,0.8673143316381601,0.862539273947612,0.8602173366489622,0.8468853991208853,0.8233559459325307,0.7836611572058232,0.723378848338687,0.6872767825231554,0.5451563379756327,0.3612758860365707,0.47866042988193624,0.8064566753986377,0.9687505772434399,0.9981382172954718,
