0.9893168988785398,0.9891036737803475,0.9888153951722627,0.9884517541328097,0.9878921229891344,0.9875004837689321,0.9872450181091963,0.9869248356239444,0.9862951162125456,0.9858884764150556,0.9852429160234702,0.9844392819547351,0.9836707102020135,0.9832356986463519,0.9824916801451506,0.9817406651555879,0.9812634423603334,0.980245207500904,0.9793073317027157,0.978631675471257,0.9778856196499287,0.9769525858884591,0.9762965008700363,0.9750955671358916,0.9748290297843633,0.9738235305091547,0.972927351938378,0.9722041385885395,0.9716479056966792,0.9706268592606054,0.9700790656382758,0.9693951009188116,0.9689418615311333,0.9681439189069541,0.9671486151151644,0.9663900463752575,0.9653862320059245,0.9649430625609631,0.9640287939451926,0.964119867108689,0.9630504535158956,0.9629682564867553,0.9625071424432765,0.9621918252188394,0.9617924583888623,0.9616490235482434,0.9611384131589854,0.9602383655491603,0.9595663347853746,0.9594143085222844,0.9587219787961349,0.9584402771948204,0.9577813902846637,0.9577387607999612,0.9571617138069515,0.9560917484793537,0.9558332133883631,0.9546418885711622,0.9544655605227659,0.9545781731868588,0.9546703067335902,0.9548751235790752,0.9540592975160668,0.953427300006106,0.9532488838733844,0.9534748196453813,0.9526786533046238,0.9528081882832106,0.9523480045997039,0.9522509384454293,0.9522812494517778,0.9519053754556411,0.9513406855432023,0.9511593955907783,0.950523331522773,0.9507095893902477,0.9499801875657333,0.9497346974327531,0.949190319208752,0.948772750852983,0.9483439848981028,0.9482550686637513,0.9488145376578465,0.9485950332652076,0.9482362309480957,0.948497729044361,0.948068435533016,0.9476265175868005,0.9474752863133195,0.947728755091318,0.9468154131828216,0.9476986221023996,0.9476168045961337,0.9478548073273383,0.9473940575824229,0.9468683966185469,0.9468751905178832,0.9465329893691645,0.9463122913409626,0.9464028122496879,0.9462973914947331,0.946416901574839,0.9458694461921479,0.945582648637604,0.9450825476469457,0.945373423143294,0.9454148993036732,0.9451455478507192,0.9445806193799962,0.9444346015848964,0.9445320212636946,0.944939618943073,0.9447510612335018,0.94468528160335,0.944348918530664,0.9441898810473666,0.9441946506873465,0.9439442119360635,0.9441114575417769,0.944702842445073,0.9447823753275724,0.9443079697299364,0.9441186121373495,0.9438314215452689,0.9439626413861955,0.944256473719618,0.9443733999485956,0.9434607330255198,0.9437254403573231,0.9432403508741865,0.9425691829171015,0.942873695718479,0.9431176847286451,0.9425587780504471,0.942781060663223,0.9425497094911718,0.9429072964978877,0.9422032078412022,0.9424826023611401,0.9427468433817612,0.9425473152842215,0.943140067484515,0.9430540512609978,0.9425648417314352,0.9419005809042984,0.9415301225229955,0.9413770894115856,0.9417273657684245,0.9421970220899304,0.9427135649152699,0.9425332100544123,0.941930742757683,0.9418791383388135,0.9419139346910888,0.9421699279229203,0.9417547524782011,0.9422634743397849,0.9425213225971522,0.9428904744304615,0.9423957485786674,0.9425887199968704,0.9420931402173767,0.9409089224895232,0.9405957520320921,0.9400819746336165,0.9407990994928254,0.940974278461078,0.9413012905970056,0.9410439989031569,0.9405081138455322,0.9414145625035143,0.9410585977482536,0.9407189588548261,0.9405317592684692,0.9403673988449303,0.9406070510498603,0.940639914974331,0.9408756763419918,0.940674862191358,0.940123505755923,0.9395301352839047,0.9394696068690369,0.9400968353649509,0.9397772927077434,0.939779166224691,0.9400029239794876,0.940443989831125,0.9398125804820174,0.9398100517504444,0.9395066093423476,0.9397954396838009,0.9395446114456907,0.9394047297645471,0.9392556222150407,0.939128719669999,0.9388313594152733,0.9391469322868069,0.9397191467096484,0.9392512974764613,0.9390303610194582,0.9385173205668943,0.9384074690753136,0.9391848465757988,0.9394794988034072,0.9393434161322939,0.9394544167434463,0.9389855558639454,0.9389046730584844,0.9387199680379333,0.9385577457387012,0.9387724709236123,0.938532584089524,0.9381026718596339,0.9387945760016624,0.9388031922001515,0.9390944261140022,0.9393033515324993,0.9388427765511854,0.9387893402269948,0.9389371407735331,0.9389677654399686,0.9392743648415197,0.9392794336193566,0.9386926414081479,0.9381751839129724,0.9385165753393823,0.9383725620671999,0.9386332663936369,0.9378136266819819,0.9380596317165875,0.9389024740646122,0.9386752520878099,0.9389042213929458,0.9389162842114466,0.9387340313925975,0.9381192782155691,0.9386948910741495,0.9390067124550279,0.9394538570806366,0.9391693583396933,0.9391685714662695,0.9386191774729252,0.9385688663247919,0.9394630003670568,0.938905791767663,0.9382510827398481,0.9382409703883272,0.938533992359076,0.9380025354345756,0.9381205983477602,0.9383835517976497,0.9379734311628088,0.9377351490871121,0.9373268175119209,0.9372097452356537,0.9374380055869981,0.9373146135585,0.9369328935554492,0.9374883475144076,0.9380321007773531,0.9381279038367163,0.9379160155078616,0.9377839567146528,0.9378044977361831,0.9375077712047144,0.9372808170105025,0.9374260494373619,0.9375171306277492,0.9377598516088912,0.937500243846666,0.9369409910558258,0.9365080444396024,0.9364192322688338,0.9361578624059965,0.9357974024172553,0.9352270343614455,0.9358503916552049,0.93611258144414,0.9362067628871759,0.9360744828301714,0.9359889630002785,0.9361906115187769,0.936083081615775,0.9363959999399794,0.9371217056474633,0.9366714164272946,0.936658296144548,0.9365261805563321,0.9357470518108724,0.9356495779548504,0.9361856413585676,0.9362460613403782,0.9363015549178202,0.9362191359919575,0.9361972308584643,0.9361847702148731,0.936981887703929,0.9371001127665726,0.9369949630985941,0.9364520267185257,0.9361708140112391,0.9361644097753131,0.9361099321448555,0.935900574900801,0.9354784533517148,0.935715790188589,0.93530439425259,0.9355964462814302,0.9354495410232626,0.9350961021469876,0.9352298547868929,0.9358572724715024,0.9354669102465963,0.9356720552338027,0.9359618107968173,0.9357281576455264,0.9357625738739621,0.9355482003118664,0.9353595957823022,0.9354425093948333,0.9349634133549923,0.9353947679632663,0.9353132825823152,0.9353721945345872,0.9350032414602076,0.9353712117165067,0.9357368350290148,0.9350647406814779,0.9351597030440264,0.9351969578127293,0.9349844117515825,0.935367372110433,0.9354396245360245,0.9354077001855317,0.9358996152753764,0.9360247811975992,0.935888682316292,0.9355054018309994,0.9355902862734459,0.9359678430901388,0.9356182008697225,0.9354917704217676,0.9349062607717576,0.9351587760725829,0.9353024649914574,0.9353799381359181,0.9360368978192375,0.9356529289202165,0.9355030867604008,0.9348545366786005,0.9354901884309147,0.9358649275171611,0.9357588099935826,0.9350659004422824,0.9353456704434244,0.9349384840657676,0.9352039160948898,0.9351622976499327,0.9347542075541756,0.9348441525018507,0.9349647549986386,0.9352189917441087,0.9352771032707861,0.9349563174060385,0.9350552459261181,0.935275025766946,0.93517372337311,0.9350378522242316,0.935042113398984,0.9354641217246211,0.9350594161917921,0.9351168578746498,0.9352230886487368,0.9351119932604199,0.9349003334123573,0.9347708885247101,0.9353872853473892,0.9352758169321246,0.9353188674670598,0.9352889855126583,0.9345844483382137,0.934463931942511,0.9339814180244717,0.9345724955004016,0.9352345694523403,0.9346463933102757,0.9334862352883578,0.9327225694611023,0.9326089045594853,0.9330039926879671,0.9332338577986943,0.9333158715402615,0.933835255388741,0.9342547164057884,0.934706301895926,0.9351746934347793,0.934927926688188,0.9344100341755253,0.9351251643377145,0.9348954496757689,0.9345471453031498,0.9349700293748371,0.9347275640924896,0.9347132120361152,0.9347057472264378,0.9346570745669561,0.9349211137857999,0.9347477728842829,0.9347717679483252,0.9340417818712652,0.9340783085738503,0.934175756072693,0.9346265468116538,0.9348084538334851,0.9345441276859807,0.9344782215593801,0.9345450278246307,0.9356340924308023,0.9358153653815664,0.9348552060905273,0.9348356324360896,0.9356724597306791,0.9352149207211552,0.9352620182816537,0.934445734087319,0.9345243171016545,0.9348962226300983,0.9342161369770161,0.9338769766433903,0.9338523948488419,0.9337359155435568,0.9340476248620054,0.9332023956418338,0.9331435345839871,0.9331792110247921,0.9328973771591389,0.9336109123350105,0.9340101726504241,0.9334162216044604,0.9327445478584994,0.9329402206882175,0.9331081333403449,0.9335865169378341,0.933919642709401,0.9338202147582448,0.9348009340184703,0.9347470194108075,0.9348173461566421,0.9349230686481584,0.9346061585676202,0.9342376469915057,0.9343772409160778,0.9340661978764478,0.9344641849886365,0.9337115232695398,0.9336631699973581,0.9334334011660441,0.9336385684322106,0.9336440546299688,0.9340942662679558,0.9341097578450966,0.933774641024397,0.9340444059925432,0.9334177736363688,0.9337182941217376,0.9344204201756338,0.9347633688015848,0.9345189928611013,0.9338309460745013,0.9340939096155038,0.9341087427808393,0.9341521533044335,0.933917188428113,0.9340371139822863,0.9341197849917705,0.9346422654010579,0.9344579596090289,0.9341676821971917,0.9335982323153788,0.9333265653610696,0.9334873143945396,0.9343164882087036,0.9338575315664741,0.9336474012417804,0.9334483088929698,0.9333558540194384,0.9328778936346382,0.9333554140052095,0.9335700497625862,0.9330722028448072,0.9332757873653402,0.9337354787234885,0.9336032526358758,0.933638010569309,0.9336447236971882,0.933865149251253,0.9338374143559852,0.9334120051197539,0.9330313326249846,0.9332435574240613,0.93322880686284,0.9331745569471868,0.9330944303046848,0.9344237463824722,0.934171180865335,0.9342464114765509,0.9340677400236861,0.9341639743101444,0.9337962923594474,0.9335977495047423,0.9336710167975488,0.9339357661177315,0.9336207645239684,0.9340397356307242,0.9343708569148399,0.9346433927873983,0.9344583356001042,0.9337484006189769,0.9341910125563008,0.9340489630732806,0.9341902695852992,0.9334796279400949,0.9330913191102091,0.9328869694453041,0.9329196559241011,0.9330162713260344,0.9332651510649509,0.9330696210608751,0.9324202494262168,0.9330338068375607,0.9331282941402828,0.9333685011022897,0.9331101226480685,0.9327122951896485,0.9326058930623984,0.9328565034719779,0.9324097909275446,0.9327851008191669,0.9327343880916736,0.9323002697027392,0.9320800831541551,0.9322349067270973,0.931836002005019,0.9323522794136782,0.9323488736252871,0.9330013835018867,0.9330210658675854,0.9332439457950744,0.9327333862299377,0.9335375443476275,0.9328475229638297,0.9331117011745601,0.9325716517356699,0.9320800929856285,0.9322795630647366,0.9325994437484509,0.9325722413186296,0.9327735654267123,0.932434704986607,0.9325263732742356,0.9322286419788034,0.9327782522740002,0.9328679898736714,0.9329609167045615,0.9322248927254957,0.932302403874649,0.9327391773032653,0.9327385724989111,0.9329345070814733,0.9327395431159896,0.9319818003109738,0.9321266253879409,0.9329284250921774,0.9329282876668108,0.9329198887317303,0.9323493312820774,0.9327138159239357,0.9323789942005143,0.9326186967220369,0.9325129311485373,0.9326220687634935,0.9331373792692781,0.9333462510950724,0.9325367995347402,0.9323128895935866,0.9322752164415925,0.932486190799902,0.932559586385263,0.9324085301713467,0.932084447197856,0.9314079471351769,0.9312382934684806,0.9313476772692801,0.9320905451604833,0.9324043942376323,0.9313103900939648,0.931219655976529,0.931632569380436,0.9309201318007319,0.9309464512299473,0.9314875615113815,0.9318897241119144,0.9320645595909244,0.9323417717162844,0.9326192861197753,0.9325249749642103,0.9327545932543734,0.9326632138002495,0.9323404892246191,0.9327688892529737,0.9328337821577334,0.9332821313788761,0.9324341439011277,0.9319149016392282,0.9316817421450782,0.9316507119552441,0.9316949413856441,0.9314808119804272,0.9316798976101217,0.932128724787179,0.9322601170200335,0.9328231281067044,0.9328544814360593,0.9321704750615464,0.9321331967880083,0.9331791150373583,0.9327113510399537,0.9328426816396457,0.9326344284902965,0.9335549077952549,0.9326859424723035,0.9326459110115316,0.9332856116517384,0.9334836369286957,0.9331897379928836,0.9331590351615168,0.933025826239207,0.9328929980680444,0.9329663045720986,0.9321221104083578,0.9330963466982704,0.9326554416999813,0.9325395474720746,0.9320319131466033,0.9320143924085673,0.9319438804709789,0.9321578863496456,0.9318633594049642,0.9321136000254697,0.9322643440048423,0.9318066030726926,0.9316716177606251,0.9311861515636495,0.9310353451332527,0.9318150051590501,0.9320665137172316,0.9320179786915772,0.9313569378135323,0.9316249093676465,0.9317319486429588,0.9313240062697261,0.9314452582363982,0.9313514849343492,0.9311409290222117,0.931021637957529,0.930853697903253,0.9311288377187772,0.9306126322040398,0.9306581515815086,0.9313634373414327,0.9317967843146472,0.931330360344054,0.9314170437755475,0.9317302588500334,0.9315105576898144,0.9310122420725615,0.9306495556615784,0.930489203864678,0.9308737413429313,0.9301259128496036,0.9305967699283242,0.9308699115627016,0.9313916881137828,0.9307374128390665,0.930720829482822,0.9306538070760116,0.9304250257473803,0.9303976837776848,0.9305752851808121,0.9316959098279932,0.9319813650966698,0.9320566460207768,0.9318078292512193,0.9312643918287493,0.9310189900849473,0.9316698371078043,0.9321142317093263,0.9321040201519272,0.9320646495958314,0.9316546884666244,0.9311500625971759,0.931009272652579,0.9312781155718894,0.9315447918300701,0.9319139851279042,0.9314351420511204,0.9306853776906238,0.931215826276096,0.9317328898951641,0.9313469132807461,0.9314009524460495,0.9316039088987309,0.9311521433945112,0.9311063699729517,0.9311127500435054,0.9313929276823658,0.9313642664440518,0.9314932755230281,0.931366825936998,0.9317612670374981,0.9314289122616094,0.9315401406160834,0.9314262831708795,0.9311862554964035,0.9314072897176913,0.9310993663539722,0.9317016552447772,0.9319307240682897,0.9318456896379016,0.9318120618961854,0.931538018875865,0.9320499877318383,0.9320829714846429,0.9319031382740977,0.9318995527444975,0.9319135298891494,0.9318291158661687,0.9317507879442253,0.9318425776922983,0.9315985528438244,0.9312417240617071,0.931375629811281,0.9310085941623616,0.9306145242760522,0.9304961266347614,0.9303037342659237,0.9310813046532265,0.9312113089025847,0.9306363221454559,0.9312633070239497,0.9308759466583076,0.9295770011939607,0.9295751431627813,0.9296072183132285,0.9298844152145239,0.9309599979453693,0.9304806187818296,0.9307447804416203,0.9309842406095852,0.931447441837172,0.9305047833229271,0.9309782574363736,0.9310694291901295,0.9309980293829212,0.9310465429304746,0.9313398108769719,0.9314389003426845,0.9310347885121842,0.9312029365922778,0.9315141457813862,0.9315032117398648,0.9312986074933061,0.9316377186193917,0.932067313414282,0.9315314977146812,0.9312871964678878,0.9310454015831974,0.9309925064295953,0.931014861733425,0.930909987190608,0.9311926593193921,0.9315263801583502,0.931541506549904,0.9316359802403162,0.931563722891006,0.9310034036649997,0.9316252381208473,0.9323212557226888,0.9321352848097928,0.9320429547969838,0.9314288449806297,0.9316135890968595,0.9314014789431735,0.9317983251270116,0.9313412326687819,0.9311014660259019,0.9311751462264654,0.9305654637735004,0.9305704795637705,0.93052299987265,0.9311820984496925,0.9315878080325022,0.931190870399167,0.9320634602115594,0.9321849439336216,0.9329735833099713,0.9325265169445827,0.9318008799795737,0.9321334199049117,0.9317249405939576,0.9312444731520465,0.9311213039009697,0.9315450455029466,0.9315488949503944,0.9313744146313714,0.9316200831067596,0.9324624310404461,0.9317893108061988,0.9319769852666753,0.9317489868956418,0.9319220173732217,0.9310398128385333,0.9305949606253209,0.9304763385476724,0.930567246468993,0.9311307976940683,0.9317148643504811,0.9317483797152493,0.93079248575906,0.9308978086588527,0.9313209415734747,0.9311407590071874,0.9314427555652602,0.9312949401197534,0.9310184686768713,0.9309918080361932,0.9311966647950335,0.93156688808176,0.9316557945323762,0.9317965855609539,0.931531107220622,0.9311209628847162,0.9317294047951826,0.9321008648678253,0.9328628695361166,0.9320535506729836,0.9316448407405242,0.9317812951406433,0.9321980801878093,0.9317148215471812,0.9311019574734658,0.931655575055974,0.9318537240871219,0.9316490676501057,0.9320322628311293,0.9318043315076174,0.9320867896052287,0.9315912697333174,0.9314497252301885,0.9310974172132198,0.9311898686154072,0.9306164400908439,0.9306683245737868,0.9303345529244672,0.9303852238360315,0.9298421584286188,0.92920661721719,0.9293765393298152,0.9303627143614435,0.9302769499738216,0.9306685639134141,0.9304004404646214,0.9302454517087532,0.9303248417409246,0.930520657768605,0.9308708714047874,0.9313234816604088,0.9306726670192194,0.9307991252795353,0.9311836700161273,0.9309843087355985,0.9313913433607103,0.9308982173466355,0.9307552986768097,0.9306290392870321,0.9308274163913728,0.9317171698370879,0.9321267242242687,0.9322293018852279,0.9319777019122766,0.9320298121067403,0.9318294931127556,0.9320255735878399,0.9323799182834237,0.93212285193765,0.9318382182082873,0.9324361202341072,0.9327798815859467,0.9331706299906959,0.9330928262697664,0.9320475293496865,0.9321849246391248,0.9317350652997812,0.9320067598588574,0.9323414391366092,0.9312247903511726,0.9313875643961945,0.9312428711823644,0.9315949582868938,0.9316952925471154,0.93216193639049,0.93220378630248,0.9321612675116109,0.9316401331681452,0.9313769316633217,0.9314488572097289,0.9313544957853146,0.9312202733968168,0.9317412498917771,0.9316920033666625,0.9323172939794638,0.9325536941975622,0.9324395889561125,0.9323504718393649,0.9314899361260544,0.9316089439978025,0.9318042973342102,0.9318081271056196,0.9321506052812163,0.932086713687662,0.9323844865561943,0.9324019171707018,0.9324162349195965,0.9320856010957418,0.9313070145245972,0.931288432549135,0.9315864928043424,0.9308882833391678,0.9310907798970496,0.9313559933994803,0.9313219494024275,0.9304727020607618,0.9304976942319287,0.9309560731895075,0.9313745187785412,0.9314558044116491,0.9306784966212993,0.9301774915038744,0.9304940396441479,0.9302839136184059,0.9306364453003195,0.9306320692935549,0.9308012121594887,0.9308063899437263,0.9308589268130915,0.9311820355632139,0.9311922858108101,0.9309329742451545,0.9309923817431449,0.9309657680178206,0.9314856540637574,0.9322052417637855,0.9319170803575756,0.9319830561403221,0.9318515036599776,0.9322006475638599,0.9315537175312252,0.9317480886572931,0.9310388208128366,0.9307185395712767,0.9305741667730761,0.9309696462625924,0.9308309799814622,0.9302742860601544,0.9307457210747917,0.9305858449728648,0.9307502495582648,0.9313585841319802,0.9315473039092522,0.9312493444995873,0.9312974763246207,0.931302988448877,0.9315989312480862,0.9314558511929383,0.931226819760931,0.9314523246606079,0.9309303865456374,0.9312865837197195,0.9312603275856213,0.9305430559671001,0.9304807685313883,0.9301630451822716,0.930634093258031,0.9303921856352626,0.9305189001304734,0.931080558569375,0.9318918467152809,0.9321656648237444,0.9321706166167063,0.9319502673936445,
